,time_period,rainfall,mean_temperature,target,population,parent,location
122,2011-03,65.603,27.01,11924,11021180.08,-,Parana
123,2011-04,169.135,25.56,7508,11021180.08,-,Parana
124,2011-05,132.485,24.04,3622,11021180.08,-,Parana
125,2011-06,57.493,23.29,1204,11021180.08,-,Parana
126,2011-07,92.183,22.45,563,11021180.08,-,Parana
127,2011-08,46.215,22.65,377,11021180.08,-,Parana
128,2011-09,44.936,22.85,337,11021180.08,-,Parana
129,2011-10,58.565,24.76,277,11021180.08,-,Parana
130,2011-11,66.37,25,237,11021180.08,-,Parana
131,2011-12,19.279,26.33,317,11021180.08,-,Parana
132,2012-01,40.075,26.11,973,11120056.27,-,Parana
133,2012-02,50.099,25.95,1568,11120056.27,-,Parana
134,2012-03,25.571,26.24,2234,11120056.27,-,Parana
135,2012-04,21.266,26.01,2115,11120056.27,-,Parana
136,2012-05,53.629,24.87,1602,11120056.27,-,Parana
137,2012-06,63.43,23.78,686,11120056.27,-,Parana
138,2012-07,70.306,22.42,308,11120056.27,-,Parana
139,2012-08,63.347,22.24,180,11120056.27,-,Parana
140,2012-09,49.257,23.55,110,11120056.27,-,Parana
141,2012-10,34.563,24.24,189,11120056.27,-,Parana
142,2012-11,11.073,26.58,342,11120056.27,-,Parana
143,2012-12,14.128,26.66,1140,11120056.27,-,Parana
144,2013-01,19.084,27.34,5802,11217649.08,-,Parana
145,2013-02,25.174,26.99,13461,11217649.08,-,Parana
146,2013-03,21.239,27.44,22712,11217649.08,-,Parana
147,2013-04,73.729,26.68,21389,11217649.08,-,Parana
148,2013-05,103.028,24.62,8175,11217649.08,-,Parana
149,2013-06,62.483,24.04,2064,11217649.08,-,Parana
150,2013-07,101.141,22.96,533,11217649.08,-,Parana
151,2013-08,63.721,22.82,300,11217649.08,-,Parana
152,2013-09,42.412,23.89,195,11217649.08,-,Parana
153,2013-10,72.509,24.61,236,11217649.08,-,Parana
154,2013-11,40.762,25.26,517,11217649.08,-,Parana
155,2013-12,53.253,26.59,818,11217649.08,-,Parana
156,2014-01,28.347,26.34,2875,11314070.11,-,Parana
157,2014-02,51.221,26.01,4465,11314070.11,-,Parana
158,2014-03,54.156,26.33,5604,11314070.11,-,Parana
159,2014-04,88.48,26.16,7324,11314070.11,-,Parana
160,2014-05,80.735,24.59,5576,11314070.11,-,Parana
161,2014-06,68.02,23.54,1740,11314070.11,-,Parana
162,2014-07,92.578,22.9,1284,11314070.11,-,Parana
163,2014-08,70.624,22.51,2111,11314070.11,-,Parana
164,2014-09,39.857,23.62,7367,11314070.11,-,Parana
165,2014-10,56.108,24.31,8426,11314070.11,-,Parana
166,2014-11,68.235,25.5,5997,11314070.11,-,Parana
167,2014-12,44.017,25.79,4302,11314070.11,-,Parana
168,2015-01,30.803,26.4,3988,11409375.15,-,Parana
169,2015-02,69.996,26.5,5221,11409375.15,-,Parana
170,2015-03,41.373,26.72,13702,11409375.15,-,Parana
171,2015-04,50.306,26.98,17696,11409375.15,-,Parana
172,2015-05,96.727,25.24,9261,11409375.15,-,Parana
173,2015-06,99.602,23.73,3614,11409375.15,-,Parana
174,2015-07,81.205,23.1,1124,11409375.15,-,Parana
175,2015-08,50.419,22.79,730,11409375.15,-,Parana
176,2015-09,26.898,24.36,588,11409375.15,-,Parana
177,2015-10,28.058,25.36,697,11409375.15,-,Parana
178,2015-11,8.777,27.02,1327,11409375.15,-,Parana
179,2015-12,22.179,26.97,3340,11409375.15,-,Parana
180,2016-01,102.348,26.76,10867,11503731.61,-,Parana
181,2016-02,42.695,26.72,19476,11503731.61,-,Parana
182,2016-03,39.978,27.19,21287,11503731.61,-,Parana
183,2016-04,34.857,26.49,15437,11503731.61,-,Parana
184,2016-05,61.548,25.14,3283,11503731.61,-,Parana
185,2016-06,71.088,24.1,682,11503731.61,-,Parana
186,2016-07,49.688,23.18,469,11503731.61,-,Parana
187,2016-08,36.772,23.51,266,11503731.61,-,Parana
188,2016-09,40.83,24.23,206,11503731.61,-,Parana
189,2016-10,26.346,25.92,304,11503731.61,-,Parana
190,2016-11,23.331,26.55,447,11503731.61,-,Parana
191,2016-12,27.849,27.02,471,11503731.61,-,Parana
0,2001-01,203.985,25.04,,5306472.943,-,Pernambuco
1,2001-02,235.162,24.88,,5306472.943,-,Pernambuco
2,2001-03,274.527,24.73,1453,5306472.943,-,Pernambuco
3,2001-04,127.959,25.28,2149,5306472.943,-,Pernambuco
4,2001-05,53.373,26.22,2134,5306472.943,-,Pernambuco
5,2001-06,10.258,26.26,1530,5306472.943,-,Pernambuco
6,2001-07,1.343,26.8,1199,5306472.943,-,Pernambuco
7,2001-08,0.213,27.39,843,5306472.943,-,Pernambuco
8,2001-09,22.113,28.58,518,5306472.943,-,Pernambuco
9,2001-10,144.574,26.71,529,5306472.943,-,Pernambuco
10,2001-11,258.17,25.63,669,5306472.943,-,Pernambuco
11,2001-12,217.021,25.75,459,5306472.943,-,Pernambuco
12,2002-01,348.336,24.61,8506,5351260.762,-,Pernambuco
13,2002-02,193.457,25.67,31350,5351260.762,-,Pernambuco
14,2002-03,190.47,25.7,32523,5351260.762,-,Pernambuco
15,2002-04,101.753,25.95,12791,5351260.762,-,Pernambuco
16,2002-05,49.07,26.45,4205,5351260.762,-,Pernambuco
17,2002-06,2.816,26.47,1399,5351260.762,-,Pernambuco
18,2002-07,1.256,27.38,916,5351260.762,-,Pernambuco
19,2002-08,0.124,28.2,596,5351260.762,-,Pernambuco
20,2002-09,41.489,28.28,389,5351260.762,-,Pernambuco
21,2002-10,56.944,28.28,437,5351260.762,-,Pernambuco
22,2002-11,146.382,26.77,432,5351260.762,-,Pernambuco
23,2002-12,283.327,25.83,482,5351260.762,-,Pernambuco
24,2003-01,268.612,25.52,684,5395625.967,-,Pernambuco
25,2003-02,226.564,25.51,1618,5395625.967,-,Pernambuco
26,2003-03,274.361,25.07,3460,5395625.967,-,Pernambuco
27,2003-04,120.859,25.75,3612,5395625.967,-,Pernambuco
28,2003-05,61.695,26.09,3059,5395625.967,-,Pernambuco
29,2003-06,2.418,26.31,1438,5395625.967,-,Pernambuco
30,2003-07,0.084,26.2,634,5395625.967,-,Pernambuco
31,2003-08,15.864,27.88,338,5395625.967,-,Pernambuco
32,2003-09,19.029,29.12,167,5395625.967,-,Pernambuco
33,2003-10,72.939,27.91,152,5395625.967,-,Pernambuco
34,2003-11,207.879,26.16,177,5395625.967,-,Pernambuco
35,2003-12,201.148,25.91,251,5395625.967,-,Pernambuco
36,2004-01,483.361,24.61,277,5439568.141,-,Pernambuco
37,2004-02,355.826,24.49,473,5439568.141,-,Pernambuco
38,2004-03,253.25,25.27,462,5439568.141,-,Pernambuco
39,2004-04,113.272,25.97,286,5439568.141,-,Pernambuco
40,2004-05,5.608,27.27,193,5439568.141,-,Pernambuco
41,2004-06,1.074,26.49,152,5439568.141,-,Pernambuco
42,2004-07,1.985,26.48,119,5439568.141,-,Pernambuco
43,2004-08,1.891,27.77,101,5439568.141,-,Pernambuco
44,2004-09,2.905,29.11,60,5439568.141,-,Pernambuco
45,2004-10,132.828,27.45,86,5439568.141,-,Pernambuco
46,2004-11,160.303,26.81,74,5439568.141,-,Pernambuco
47,2004-12,214.71,25.98,66,5439568.141,-,Pernambuco
48,2005-01,334.476,25.54,123,5483086.855,-,Pernambuco
49,2005-02,273.105,25.68,192,5483086.855,-,Pernambuco
50,2005-03,376.779,25.04,440,5483086.855,-,Pernambuco
51,2005-04,124.707,26.16,749,5483086.855,-,Pernambuco
52,2005-05,53.052,25.74,1053,5483086.855,-,Pernambuco
53,2005-06,0.625,26.69,695,5483086.855,-,Pernambuco
54,2005-07,0.082,26.35,645,5483086.855,-,Pernambuco
55,2005-08,0.092,28.02,332,5483086.855,-,Pernambuco
56,2005-09,24.749,29.41,245,5483086.855,-,Pernambuco
57,2005-10,37.465,29.07,176,5483086.855,-,Pernambuco
58,2005-11,222.705,26.63,180,5483086.855,-,Pernambuco
59,2005-12,320.866,25.07,110,5483086.855,-,Pernambuco
60,2006-01,169.199,26.15,442,5543182.904,-,Pernambuco
61,2006-02,297.773,25.23,441,5543182.904,-,Pernambuco
62,2006-03,303.279,24.94,904,5543182.904,-,Pernambuco
63,2006-04,292.748,24.59,1161,5543182.904,-,Pernambuco
64,2006-05,65.724,25.26,1845,5543182.904,-,Pernambuco
65,2006-06,0.416,25.71,1271,5543182.904,-,Pernambuco
66,2006-07,0.128,26.44,866,5543182.904,-,Pernambuco
67,2006-08,0.681,27.83,557,5543182.904,-,Pernambuco
68,2006-09,37.122,28.63,298,5543182.904,-,Pernambuco
69,2006-10,159.774,27.34,193,5543182.904,-,Pernambuco
70,2006-11,172.263,26,238,5543182.904,-,Pernambuco
71,2006-12,212.28,25.89,274,5543182.904,-,Pernambuco
72,2007-01,214.662,26.19,869,5601010.621,-,Pernambuco
73,2007-02,420.249,24.37,1497,5601010.621,-,Pernambuco
74,2007-03,121.7,25.89,2958,5601010.621,-,Pernambuco
75,2007-04,122.158,26.03,4669,5601010.621,-,Pernambuco
76,2007-05,13.207,26.94,4330,5601010.621,-,Pernambuco
77,2007-06,1.439,26.39,1241,5601010.621,-,Pernambuco
78,2007-07,0.168,27.12,1228,5601010.621,-,Pernambuco
79,2007-08,0.058,27.57,617,5601010.621,-,Pernambuco
80,2007-09,7.865,29.44,343,5601010.621,-,Pernambuco
81,2007-10,49.561,29.14,368,5601010.621,-,Pernambuco
82,2007-11,173.176,27.19,353,5601010.621,-,Pernambuco
83,2007-12,199.87,25.88,336,5601010.621,-,Pernambuco
84,2008-01,302.446,25.15,748,5656982.431,-,Pernambuco
85,2008-02,276.457,24.93,1390,5656982.431,-,Pernambuco
86,2008-03,316.466,24.48,3419,5656982.431,-,Pernambuco
87,2008-04,178.359,25.11,7396,5656982.431,-,Pernambuco
88,2008-05,46.429,25.82,4747,5656982.431,-,Pernambuco
89,2008-06,0.263,26.04,1657,5656982.431,-,Pernambuco
90,2008-07,0.053,26.03,514,5656982.431,-,Pernambuco
91,2008-08,0.92,27.97,235,5656982.431,-,Pernambuco
92,2008-09,11.478,29.87,109,5656982.431,-,Pernambuco
93,2008-10,39.11,29.64,98,5656982.431,-,Pernambuco
94,2008-11,226.802,26.51,91,5656982.431,-,Pernambuco
95,2008-12,303.813,25.13,108,5656982.431,-,Pernambuco
96,2009-01,252.776,25.51,121,5711687.51,-,Pernambuco
97,2009-02,267.235,25.23,179,5711687.51,-,Pernambuco
98,2009-03,237.354,25.49,326,5711687.51,-,Pernambuco
99,2009-04,323.618,24.62,375,5711687.51,-,Pernambuco
100,2009-05,183.063,24.51,447,5711687.51,-,Pernambuco
101,2009-06,14.577,25.74,381,5711687.51,-,Pernambuco
102,2009-07,0.772,26.64,324,5711687.51,-,Pernambuco
103,2009-08,1.132,28,237,5711687.51,-,Pernambuco
104,2009-09,13.963,29.2,132,5711687.51,-,Pernambuco
105,2009-10,196.74,26.87,129,5711687.51,-,Pernambuco
106,2009-11,116.43,26.74,242,5711687.51,-,Pernambuco
107,2009-12,283.813,25.63,352,5711687.51,-,Pernambuco
108,2010-01,276.706,25.63,820,5765508.824,-,Pernambuco
109,2010-02,187.089,26.64,1234,5765508.824,-,Pernambuco
110,2010-03,231.207,26.1,2645,5765508.824,-,Pernambuco
111,2010-04,144.582,26.51,3161,5765508.824,-,Pernambuco
112,2010-05,21.316,27.99,6295,5765508.824,-,Pernambuco
113,2010-06,4.551,27.25,6637,5765508.824,-,Pernambuco
114,2010-07,0.602,27.2,5648,5765508.824,-,Pernambuco
115,2010-08,0.14,27.62,3145,5765508.824,-,Pernambuco
116,2010-09,1.561,29.94,1122,5765508.824,-,Pernambuco
117,2010-10,135.198,28.51,594,5765508.824,-,Pernambuco
118,2010-11,211.942,26.18,600,5765508.824,-,Pernambuco
119,2010-12,282.216,25.38,596,5765508.824,-,Pernambuco
120,2011-01,298.965,24.87,812,5818564.208,-,Pernambuco
121,2011-02,330.296,24.73,1609,5818564.208,-,Pernambuco
122,2011-03,311.283,24.97,2849,5818564.208,-,Pernambuco
123,2011-04,131.597,25.51,2879,5818564.208,-,Pernambuco
124,2011-05,41.463,26.11,2773,5818564.208,-,Pernambuco
125,2011-06,0.739,26.72,1735,5818564.208,-,Pernambuco
126,2011-07,3.496,26.52,1146,5818564.208,-,Pernambuco
127,2011-08,1.088,28.34,748,5818564.208,-,Pernambuco
128,2011-09,0.935,29.59,622,5818564.208,-,Pernambuco
129,2011-10,182.701,26.83,645,5818564.208,-,Pernambuco
130,2011-11,294.319,24.88,487,5818564.208,-,Pernambuco
131,2011-12,245.973,25.51,220,5818564.208,-,Pernambuco
132,2012-01,350.344,24.71,3535,5870765.285,-,Pernambuco
133,2012-02,239.104,24.9,5095,5870765.285,-,Pernambuco
134,2012-03,182.007,25.58,7104,5870765.285,-,Pernambuco
135,2012-04,80.093,26.4,5609,5870765.285,-,Pernambuco
136,2012-05,33.443,26.59,2945,5870765.285,-,Pernambuco
137,2012-06,5.213,26.88,1360,5870765.285,-,Pernambuco
138,2012-07,0.27,26.93,1047,5870765.285,-,Pernambuco
139,2012-08,0.114,27.32,504,5870765.285,-,Pernambuco
140,2012-09,4.209,29.6,268,5870765.285,-,Pernambuco
141,2012-10,46.034,29.22,277,5870765.285,-,Pernambuco
142,2012-11,270.937,25.89,382,5870765.285,-,Pernambuco
143,2012-12,179.828,26.13,723,5870765.285,-,Pernambuco
144,2013-01,379.57,25.13,896,5922288.809,-,Pernambuco
145,2013-02,146.677,26.15,1141,5922288.809,-,Pernambuco
146,2013-03,289.208,25.95,1791,5922288.809,-,Pernambuco
147,2013-04,150.101,25.77,2126,5922288.809,-,Pernambuco
148,2013-05,46.147,26.52,1903,5922288.809,-,Pernambuco
149,2013-06,11.012,26.86,1269,5922288.809,-,Pernambuco
150,2013-07,1.408,27.29,956,5922288.809,-,Pernambuco
151,2013-08,1.301,28.25,842,5922288.809,-,Pernambuco
152,2013-09,7.908,29.59,540,5922288.809,-,Pernambuco
153,2013-10,105.886,28.07,486,5922288.809,-,Pernambuco
154,2013-11,225.572,25.89,339,5922288.809,-,Pernambuco
155,2013-12,358.76,25.26,317,5922288.809,-,Pernambuco
156,2014-01,182.756,25.61,509,5973193.697,-,Pernambuco
157,2014-02,237.453,25.19,590,5973193.697,-,Pernambuco
158,2014-03,282.264,25.19,922,5973193.697,-,Pernambuco
159,2014-04,169.019,25.53,1587,5973193.697,-,Pernambuco
160,2014-05,33.231,26.29,2151,5973193.697,-,Pernambuco
161,2014-06,0.672,26.74,1570,5973193.697,-,Pernambuco
162,2014-07,0.41,27.17,1030,5973193.697,-,Pernambuco
163,2014-08,0.621,28.16,555,5973193.697,-,Pernambuco
164,2014-09,16.305,29.12,490,5973193.697,-,Pernambuco
165,2014-10,109.851,28.03,484,5973193.697,-,Pernambuco
166,2014-11,185.681,26.36,639,5973193.697,-,Pernambuco
167,2014-12,220.379,25.73,802,5973193.697,-,Pernambuco
168,2015-01,173.899,26.04,2231,6023509.408,-,Pernambuco
169,2015-02,256.271,25.28,3592,6023509.408,-,Pernambuco
170,2015-03,245.385,25.39,13915,6023509.408,-,Pernambuco
171,2015-04,185.646,25.47,19326,6023509.408,-,Pernambuco
172,2015-05,58.671,26.03,14645,6023509.408,-,Pernambuco
173,2015-06,0.806,26.78,7998,6023509.408,-,Pernambuco
174,2015-07,2.66,27.18,3945,6023509.408,-,Pernambuco
175,2015-08,0.639,28.05,2483,6023509.408,-,Pernambuco
176,2015-09,4.269,30.15,4064,6023509.408,-,Pernambuco
177,2015-10,67.357,29.82,5008,6023509.408,-,Pernambuco
178,2015-11,132.15,27.69,14226,6023509.408,-,Pernambuco
179,2015-12,120.451,27.9,17332,6023509.408,-,Pernambuco
180,2016-01,469.563,25.26,16058,6073324.318,-,Pernambuco
181,2016-02,87.839,27.46,17581,6073324.318,-,Pernambuco
182,2016-03,219.229,26.79,12875,6073324.318,-,Pernambuco
183,2016-04,73.959,27.5,5753,6073324.318,-,Pernambuco
184,2016-05,15.374,28.01,3293,6073324.318,-,Pernambuco
185,2016-06,15.754,27.14,2036,6073324.318,-,Pernambuco
186,2016-07,0.152,27.52,1255,6073324.318,-,Pernambuco
187,2016-08,0.778,29.12,1182,6073324.318,-,Pernambuco
188,2016-09,54.873,29.56,773,6073324.318,-,Pernambuco
189,2016-10,113.506,28.16,601,6073324.318,-,Pernambuco
190,2016-11,183.064,27.38,545,6073324.318,-,Pernambuco
191,2016-12,200.304,26.49,440,6073324.318,-,Pernambuco
0,2001-01,326.417,24.4,,2878124.1,-,Piaui
1,2001-02,271.929,24.79,,2878124.1,-,Piaui
2,2001-03,325.08,25.02,1327,2878124.1,-,Piaui
3,2001-04,301.904,25.03,1991,2878124.1,-,Piaui
4,2001-05,270.901,24.77,2001,2878124.1,-,Piaui
5,2001-06,202.192,23.49,1561,2878124.1,-,Piaui
6,2001-07,170.241,24.16,770,2878124.1,-,Piaui
7,2001-08,105.092,25.66,581,2878124.1,-,Piaui
8,2001-09,173.077,25.28,270,2878124.1,-,Piaui
9,2001-10,171.633,26.31,225,2878124.1,-,Piaui
10,2001-11,157.242,26.23,220,2878124.1,-,Piaui
11,2001-12,286.154,25.54,198,2878124.1,-,Piaui
12,2002-01,249.16,25.64,971,2911089.703,-,Piaui
13,2002-02,270.327,25.46,1491,2911089.703,-,Piaui
14,2002-03,301.651,25.4,1723,2911089.703,-,Piaui
15,2002-04,305.698,25.19,1574,2911089.703,-,Piaui
16,2002-05,287.865,24.99,1144,2911089.703,-,Piaui
17,2002-06,174.027,24.56,705,2911089.703,-,Piaui
18,2002-07,160.622,24.77,475,2911089.703,-,Piaui
19,2002-08,139.281,25.22,374,2911089.703,-,Piaui
20,2002-09,122.09,26,254,2911089.703,-,Piaui
21,2002-10,184.442,26.19,265,2911089.703,-,Piaui
22,2002-11,203.328,25.64,361,2911089.703,-,Piaui
23,2002-12,284.37,25.54,263,2911089.703,-,Piaui
24,2003-01,222.439,26.27,812,2944046.632,-,Piaui
25,2003-02,269.867,25.76,1614,2944046.632,-,Piaui
26,2003-03,314.801,25.4,1930,2944046.632,-,Piaui
27,2003-04,320.164,25.1,2058,2944046.632,-,Piaui
28,2003-05,307.378,24.72,2216,2944046.632,-,Piaui
29,2003-06,240,24.36,1292,2944046.632,-,Piaui
30,2003-07,117.143,24.84,551,2944046.632,-,Piaui
31,2003-08,155.778,25.17,241,2944046.632,-,Piaui
32,2003-09,180.77,25.43,80,2944046.632,-,Piaui
33,2003-10,197.589,25.9,45,2944046.632,-,Piaui
34,2003-11,198.888,25.78,119,2944046.632,-,Piaui
35,2003-12,223.142,25.83,130,2944046.632,-,Piaui
36,2004-01,233.457,25.88,135,2976994.985,-,Piaui
37,2004-02,264.269,25.47,188,2976994.985,-,Piaui
38,2004-03,345.509,25.35,202,2976994.985,-,Piaui
39,2004-04,271.008,25.51,110,2976994.985,-,Piaui
40,2004-05,244.927,24.57,120,2976994.985,-,Piaui
41,2004-06,185.985,24.27,57,2976994.985,-,Piaui
42,2004-07,153.328,24.38,44,2976994.985,-,Piaui
43,2004-08,141.695,25.11,100,2976994.985,-,Piaui
44,2004-09,166.319,25.42,59,2976994.985,-,Piaui
45,2004-10,187.618,26.09,25,2976994.985,-,Piaui
46,2004-11,187.33,26,36,2976994.985,-,Piaui
47,2004-12,234.162,25.71,20,2976994.985,-,Piaui
48,2005-01,250.945,25.9,207,3009934.992,-,Piaui
49,2005-02,322.099,25.42,235,3009934.992,-,Piaui
50,2005-03,312.283,25.43,414,3009934.992,-,Piaui
51,2005-04,307.736,25.35,446,3009934.992,-,Piaui
52,2005-05,232.96,25.4,688,3009934.992,-,Piaui
53,2005-06,155.41,25.23,912,3009934.992,-,Piaui
54,2005-07,84.457,25.24,658,3009934.992,-,Piaui
55,2005-08,101.333,26.36,357,3009934.992,-,Piaui
56,2005-09,130.152,26.46,103,3009934.992,-,Piaui
57,2005-10,204.583,26.32,62,3009934.992,-,Piaui
58,2005-11,229.645,25.98,51,3009934.992,-,Piaui
59,2005-12,298.298,25.23,22,3009934.992,-,Piaui
60,2006-01,335.941,25.13,310,3042924.657,-,Piaui
61,2006-02,308.461,25.19,389,3042924.657,-,Piaui
62,2006-03,295.792,25.31,537,3042924.657,-,Piaui
63,2006-04,288.603,25.08,468,3042924.657,-,Piaui
64,2006-05,285.037,24.43,735,3042924.657,-,Piaui
65,2006-06,139.89,25.06,1247,3042924.657,-,Piaui
66,2006-07,133.748,25.46,495,3042924.657,-,Piaui
67,2006-08,108.756,26.02,271,3042924.657,-,Piaui
68,2006-09,136.154,26.27,127,3042924.657,-,Piaui
69,2006-10,156.011,26.73,81,3042924.657,-,Piaui
70,2006-11,243.079,25.71,79,3042924.657,-,Piaui
71,2006-12,247.652,25.7,269,3042924.657,-,Piaui
72,2007-01,281.868,25.81,667,3074669.123,-,Piaui
73,2007-02,148.127,26.71,596,3074669.123,-,Piaui
74,2007-03,339.976,25.26,834,3074669.123,-,Piaui
75,2007-04,321.055,25.19,1138,3074669.123,-,Piaui
76,2007-05,252.545,24.81,2343,3074669.123,-,Piaui
77,2007-06,147.996,24.88,2376,3074669.123,-,Piaui
78,2007-07,132.751,25.11,602,3074669.123,-,Piaui
79,2007-08,99.621,26.16,271,3074669.123,-,Piaui
80,2007-09,142.395,26.1,118,3074669.123,-,Piaui
81,2007-10,218.663,25.83,82,3074669.123,-,Piaui
82,2007-11,225.816,25.81,88,3074669.123,-,Piaui
83,2007-12,312.46,25.24,205,3074669.123,-,Piaui
84,2008-01,309.35,24.99,199,3105394.792,-,Piaui
85,2008-02,318.782,24.91,316,3105394.792,-,Piaui
86,2008-03,309.057,24.88,757,3105394.792,-,Piaui
87,2008-04,277.8,25.09,826,3105394.792,-,Piaui
88,2008-05,302.795,24.29,333,3105394.792,-,Piaui
89,2008-06,162.557,24.47,160,3105394.792,-,Piaui
90,2008-07,111.585,25.38,44,3105394.792,-,Piaui
91,2008-08,98.036,26.42,18,3105394.792,-,Piaui
92,2008-09,163.607,26.03,26,3105394.792,-,Piaui
93,2008-10,202.95,26.11,16,3105394.792,-,Piaui
94,2008-11,254.308,25.84,26,3105394.792,-,Piaui
95,2008-12,305.176,25.38,59,3105394.792,-,Piaui
96,2009-01,371.138,25,137,3135425.09,-,Piaui
97,2009-02,310.569,25.09,190,3135425.09,-,Piaui
98,2009-03,356.252,25.1,825,3135425.09,-,Piaui
99,2009-04,327.099,25.1,1355,3135425.09,-,Piaui
100,2009-05,255.964,25.07,1713,3135425.09,-,Piaui
101,2009-06,231.511,24.46,806,3135425.09,-,Piaui
102,2009-07,128.91,25.09,597,3135425.09,-,Piaui
103,2009-08,107.965,26.36,400,3135425.09,-,Piaui
104,2009-09,101.43,27,182,3135425.09,-,Piaui
105,2009-10,162.209,27.02,191,3135425.09,-,Piaui
106,2009-11,159.237,27.2,491,3135425.09,-,Piaui
107,2009-12,297.726,25.86,648,3135425.09,-,Piaui
108,2010-01,284.254,25.97,842,3164970.246,-,Piaui
109,2010-02,242.85,26.43,955,3164970.246,-,Piaui
110,2010-03,282.373,26.51,1020,3164970.246,-,Piaui
111,2010-04,321.68,25.89,1024,3164970.246,-,Piaui
112,2010-05,239.456,25.61,1068,3164970.246,-,Piaui
113,2010-06,169.125,25.34,940,3164970.246,-,Piaui
114,2010-07,111.253,25.35,825,3164970.246,-,Piaui
115,2010-08,76.982,26.79,565,3164970.246,-,Piaui
116,2010-09,113.377,27.04,426,3164970.246,-,Piaui
117,2010-10,173.557,26.85,214,3164970.246,-,Piaui
118,2010-11,232.194,25.93,257,3164970.246,-,Piaui
119,2010-12,241.745,25.69,416,3164970.246,-,Piaui
120,2011-01,308.002,25.14,825,3194094.945,-,Piaui
121,2011-02,296.953,25.02,1053,3194094.945,-,Piaui
122,2011-03,327.112,25.14,1605,3194094.945,-,Piaui
123,2011-04,340.393,24.85,1950,3194094.945,-,Piaui
124,2011-05,275.265,25.03,1824,3194094.945,-,Piaui
125,2011-06,153.157,25.42,1218,3194094.945,-,Piaui
126,2011-07,101.393,25.54,644,3194094.945,-,Piaui
127,2011-08,79.75,26.68,411,3194094.945,-,Piaui
128,2011-09,164.002,26.41,176,3194094.945,-,Piaui
129,2011-10,201.781,26.12,8,3194094.945,-,Piaui
130,2011-11,238.144,25.82,6,3194094.945,-,Piaui
131,2011-12,289.282,25.53,80,3194094.945,-,Piaui
132,2012-01,349.119,24.9,813,3222750.674,-,Piaui
133,2012-02,321.391,24.7,1396,3222750.674,-,Piaui
134,2012-03,363.491,24.81,2280,3222750.674,-,Piaui
135,2012-04,301.982,25.19,3358,3222750.674,-,Piaui
136,2012-05,238.027,24.99,3754,3222750.674,-,Piaui
137,2012-06,159.312,24.81,1452,3222750.674,-,Piaui
138,2012-07,119.908,24.99,753,3222750.674,-,Piaui
139,2012-08,77.562,26.49,418,3222750.674,-,Piaui
140,2012-09,133.028,26.8,168,3222750.674,-,Piaui
141,2012-10,176.118,26.42,120,3222750.674,-,Piaui
142,2012-11,195.327,26.54,128,3222750.674,-,Piaui
143,2012-12,280.668,25.61,163,3222750.674,-,Piaui
144,2013-01,276.885,25.69,260,3251034.46,-,Piaui
145,2013-02,358.852,25.11,490,3251034.46,-,Piaui
146,2013-03,353.005,25.6,846,3251034.46,-,Piaui
147,2013-04,295.916,25.52,998,3251034.46,-,Piaui
148,2013-05,268.221,25.17,808,3251034.46,-,Piaui
149,2013-06,168.406,25.08,726,3251034.46,-,Piaui
150,2013-07,147.981,24.52,571,3251034.46,-,Piaui
151,2013-08,126.5,25.33,241,3251034.46,-,Piaui
152,2013-09,141.96,25.91,196,3251034.46,-,Piaui
153,2013-10,177.433,26.23,116,3251034.46,-,Piaui
154,2013-11,283.353,25.35,83,3251034.46,-,Piaui
155,2013-12,261.079,25.74,117,3251034.46,-,Piaui
156,2014-01,275.937,25.37,292,3278978.647,-,Piaui
157,2014-02,313.005,25.11,365,3278978.647,-,Piaui
158,2014-03,356.423,25.24,392,3278978.647,-,Piaui
159,2014-04,341.364,25.17,902,3278978.647,-,Piaui
160,2014-05,280.006,25.03,1932,3278978.647,-,Piaui
161,2014-06,178.014,25.19,1519,3278978.647,-,Piaui
162,2014-07,127.3,25.1,1243,3278978.647,-,Piaui
